date_iso,date_human,title,company,location,apply,source,department
2025-09-25,"Sep 25, 2025","Principal Data Scientist, Infrastructure",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7210200?gh_jid=7210200,greenhouse,
2025-09-25,"Sep 25, 2025",Principal Content Designer,block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4866523008?gh_jid=4866523008,greenhouse,
2025-09-25,"Sep 25, 2025",Payments and Banking Commercial Counsel,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4798203008?gh_jid=4798203008,greenhouse,
2025-09-25,"Sep 25, 2025",Marketing Strategy Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4809103008?gh_jid=4809103008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4931924008?gh_jid=4931924008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4931876008?gh_jid=4931876008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"Philadelphia, PA, United States of America",http://block.xyz/careers/jobs/4934355008?gh_jid=4934355008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"Los Angeles, CA, United States of America",http://block.xyz/careers/jobs/4931918008?gh_jid=4931918008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"Miami, FL, United States of America",http://block.xyz/careers/jobs/4791076008?gh_jid=4791076008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Field Sales",block,"Jersey City, NJ, United States of America",http://block.xyz/careers/jobs/4934353008?gh_jid=4934353008,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Business Development",asana,Tokyo,https://www.asana.com/jobs/apply/6819935?gh_jid=6819935,greenhouse,
2025-09-25,"Sep 25, 2025","Manager, Business Development",asana,Chicago,https://www.asana.com/jobs/apply/7203555?gh_jid=7203555,greenhouse,
2025-09-25,"Sep 25, 2025","Machine Learning Engineer, Safety Experience",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7272668?gh_jid=7272668,greenhouse,
2025-09-25,"Sep 25, 2025","Lending Operations Team Lead, Cash App",block,"Holladay, UT, United States of America",http://block.xyz/careers/jobs/4897576008?gh_jid=4897576008,greenhouse,
2025-09-25,"Sep 25, 2025","Lending Operations Team Lead, Cash App",block,"Oakland, CA, United States of America",http://block.xyz/careers/jobs/4906652008?gh_jid=4906652008,greenhouse,
2025-09-25,"Sep 25, 2025","Legal Lead, Sales & Partnerships",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4825678008?gh_jid=4825678008,greenhouse,
2025-09-25,"Sep 25, 2025",Japan GTM Strategy & Operations Lead,block,"Tokyo, Japan",http://block.xyz/careers/jobs/4809170008?gh_jid=4809170008,greenhouse,
2025-09-25,"Sep 25, 2025","IP COUNSEL - AI, Open Source and IP Transactions",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4899107008?gh_jid=4899107008,greenhouse,
2025-09-25,"Sep 25, 2025","iOS Software Engineer, Card Experience - Graphics",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4752299008?gh_jid=4752299008,greenhouse,
2025-09-25,"Sep 25, 2025","iOS Software Engineer, Card Experience - Graphics",block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4872047008?gh_jid=4872047008,greenhouse,
2025-09-25,"Sep 25, 2025","iOS Engineer - Referrals, Acquisition & Marketing Platform",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4741697008?gh_jid=4741697008,greenhouse,
2025-09-25,"Sep 25, 2025","iOS Engineer - Referrals, Acquisition & Marketing Platform",block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4752115008?gh_jid=4752115008,greenhouse,
2025-09-25,"Sep 25, 2025",Inbound Sales Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/5677728?gh_jid=5677728,greenhouse,
2025-09-25,"Sep 25, 2025","Implementation Specialist, English/Spanish Bilingual",block,"Madrid, Spain",http://block.xyz/careers/jobs/4926826008?gh_jid=4926826008,greenhouse,
2025-09-25,"Sep 25, 2025",Implementation Consultant II,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8175966002?gh_jid=8175966002,greenhouse,
2025-09-25,"Sep 25, 2025",Implementation Consultant II,brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/7975946002?gh_jid=7975946002,greenhouse,
2025-09-25,"Sep 25, 2025",Head of Square Market Insights,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4699574008?gh_jid=4699574008,greenhouse,
2025-09-25,"Sep 25, 2025",Head of Global Seller Onboarding,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4763624008?gh_jid=4763624008,greenhouse,
2025-09-25,"Sep 25, 2025","Head of Design, TIDAL",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4790252008?gh_jid=4790252008,greenhouse,
2025-09-25,"Sep 25, 2025","Head of Compliance, Japan (Compliance Officer)",block,"Tokyo, Japan",http://block.xyz/careers/jobs/4900198008?gh_jid=4900198008,greenhouse,
2025-09-25,"Sep 25, 2025",Hardware Retail Partnerships - DTC Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4899992008?gh_jid=4899992008,greenhouse,
2025-09-25,"Sep 25, 2025",Growth Marketing Manager,block,"San Francisco, CA, United States of America",http://block.xyz/careers/jobs/4673452008?gh_jid=4673452008,greenhouse,
2025-09-25,"Sep 25, 2025",Global Seller Onboarding Specialist,block,"New Orleans, LA, United States of America",http://block.xyz/careers/jobs/4825827008?gh_jid=4825827008,greenhouse,
2025-09-25,"Sep 25, 2025","Global Partnerships Lead, Commerce",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4932959008?gh_jid=4932959008,greenhouse,
2025-09-25,"Sep 25, 2025",Global Head of Technology Procurement,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4883902008?gh_jid=4883902008,greenhouse,
2025-09-25,"Sep 25, 2025",Global Head of Paid Media,block,"San Francisco, CA, United States of America",http://block.xyz/careers/jobs/4772298008?gh_jid=4772298008,greenhouse,
2025-09-25,"Sep 25, 2025",Foundry Interface Engineer,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4737751008?gh_jid=4737751008,greenhouse,
2025-09-25,"Sep 25, 2025",Financial Crimes Regulatory & Execution Oversight Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4897136008?gh_jid=4897136008,greenhouse,
2025-09-25,"Sep 25, 2025",Financial Crimes Policy & Advisory Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4897130008?gh_jid=4897130008,greenhouse,
2025-09-25,"Sep 25, 2025",Financial Crimes Detections Program Manager - Bitcoin,block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4749696008?gh_jid=4749696008,greenhouse,
2025-09-25,"Sep 25, 2025","Finance and Strategy Manager, Square Banking",block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4825773008?gh_jid=4825773008,greenhouse,
2025-09-25,"Sep 25, 2025","Finance and Strategy Manager, Square Banking",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4881174008?gh_jid=4881174008,greenhouse,
2025-09-25,"Sep 25, 2025","Finance and Strategy Manager, Bitcoin and Stablecoins",block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4881942008?gh_jid=4881942008,greenhouse,
2025-09-25,"Sep 25, 2025",Fair & Responsible Lending Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4885144008?gh_jid=4885144008,greenhouse,
2025-09-25,"Sep 25, 2025",EU/UK Onboarding Enablement Program Manager,block,"London, United Kingdom",http://block.xyz/careers/jobs/4919395008?gh_jid=4919395008,greenhouse,
2025-09-25,"Sep 25, 2025",Especialista en Implementación,block,"Madrid, Spain",http://block.xyz/careers/jobs/4927468008?gh_jid=4927468008,greenhouse,
2025-09-25,"Sep 25, 2025",Enterprise Account Executive,block,"Sydney, Australia",http://block.xyz/careers/jobs/4770558008?gh_jid=4770558008,greenhouse,
2025-09-25,"Sep 25, 2025",Enterprise Account Executive,block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4746707008?gh_jid=4746707008,greenhouse,
2025-09-25,"Sep 25, 2025","Engineering Manager, Machine Learning  – Economy ML",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/6895535?gh_jid=6895535,greenhouse,
2025-09-25,"Sep 25, 2025",Emerging Risk Data Analyst,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4895401008?gh_jid=4895401008,greenhouse,
2025-09-25,"Sep 25, 2025",Dispute Resolutions Team Leader,block,"Melbourne, Australia",http://block.xyz/careers/jobs/4777841008?gh_jid=4777841008,greenhouse,
2025-09-25,"Sep 25, 2025",Dispute Resolution Specialist,block,"Melbourne, Australia",http://block.xyz/careers/jobs/4888499008?gh_jid=4888499008,greenhouse,
2025-09-25,"Sep 25, 2025",Dispute Investigation Policy Strategist,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4853390008?gh_jid=4853390008,greenhouse,
2025-09-25,"Sep 25, 2025",Director of Acquiring and Network Services,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4881910008?gh_jid=4881910008,greenhouse,
2025-09-25,"Sep 25, 2025",Deputy Chief Compliance and AML Officer - Cash App Investing,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4919164008?gh_jid=4919164008,greenhouse,
2025-09-25,"Sep 25, 2025","Demand Generation Marketing Manager, Programmatic",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4898039008?gh_jid=4898039008,greenhouse,
2025-09-25,"Sep 25, 2025",Deal Lead,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4643916008?gh_jid=4643916008,greenhouse,
2025-09-25,"Sep 25, 2025",Data Scientist - Marketplace,roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7263183?gh_jid=7263183,greenhouse,
2025-09-25,"Sep 25, 2025",Cybersecurity Counsel,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4914838008?gh_jid=4914838008,greenhouse,
2025-09-25,"Sep 25, 2025","Customer Success Manager, Portfolio Accounts",asana,US CA - Remote,https://www.asana.com/jobs/apply/7264881?gh_jid=7264881,greenhouse,
2025-09-25,"Sep 25, 2025","Customer Success Manager, Named Accounts",asana,New York City,https://www.asana.com/jobs/apply/7227243?gh_jid=7227243,greenhouse,
2025-09-25,"Sep 25, 2025","Customer Success Advocate - English, Catalan & Spanish Trilingual",block,"Dublin, Ireland",http://block.xyz/careers/jobs/4825697008?gh_jid=4825697008,greenhouse,
2025-09-25,"Sep 25, 2025",Customer Success Advocate - English & French Bilingual,block,"Dublin, Ireland",http://block.xyz/careers/jobs/4825705008?gh_jid=4825705008,greenhouse,
2025-09-25,"Sep 25, 2025",Custom ASIC Physical Design Engineer,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4681138008?gh_jid=4681138008,greenhouse,
2025-09-25,"Sep 25, 2025","Creative Marketing Strategist, Lead Generation",block,"San Francisco, CA, United States of America",http://block.xyz/careers/jobs/4825904008?gh_jid=4825904008,greenhouse,
2025-09-25,"Sep 25, 2025","Content Manager, B2B Sales, Square",block,"Dublin, Ireland",http://block.xyz/careers/jobs/4933565008?gh_jid=4933565008,greenhouse,
2025-09-25,"Sep 25, 2025","Content Manager, B2B Sales, Square",block,"London, United Kingdom",http://block.xyz/careers/jobs/4750459008?gh_jid=4750459008,greenhouse,
2025-09-25,"Sep 25, 2025","Content Manager, B2B Marketing – Cash App Commerce",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4866407008?gh_jid=4866407008,greenhouse,
2025-09-25,"Sep 25, 2025",Compliance Program Quality & Communications Manager,block,"New York, NY, United States of America",http://block.xyz/careers/jobs/4749715008?gh_jid=4749715008,greenhouse,
2025-09-25,"Sep 25, 2025",Compliance Analyst - Cash App Investing,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4895352008?gh_jid=4895352008,greenhouse,
2025-09-25,"Sep 25, 2025",Compensation Program Manager,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4825898008?gh_jid=4825898008,greenhouse,
2025-09-25,"Sep 25, 2025","Cash App, Manager Escalations Specialist",block,"Portland, OR, United States of America",http://block.xyz/careers/jobs/4918279008?gh_jid=4918279008,greenhouse,
2025-09-25,"Sep 25, 2025",Canada GTM Strategy & Operations Lead,block,"Toronto, Ontario, Canada",http://block.xyz/careers/jobs/4816761008?gh_jid=4816761008,greenhouse,
2025-09-25,"Sep 25, 2025","Business Product Compliance and Partnerships, Bitcoin Lead",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4900201008?gh_jid=4900201008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Intelligence Engineer,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4883689008?gh_jid=4883689008,greenhouse,
2025-09-25,"Sep 25, 2025","Business Development Representative Associate, English/French Bilingual",block,"Paris, France",http://block.xyz/careers/jobs/4884139008?gh_jid=4884139008,greenhouse,
2025-09-25,"Sep 25, 2025","Business Development Representative Associate, English/French Bilingual",block,"Marseille, France",http://block.xyz/careers/jobs/4907838008?gh_jid=4907838008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative Associate,block,"Saint Louis, MO, United States of America",http://block.xyz/careers/jobs/4932167008?gh_jid=4932167008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - Nordics,asana,Dublin,https://www.asana.com/jobs/apply/7251755?gh_jid=7251755,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - German Speaking,asana,Dublin,https://www.asana.com/jobs/apply/7181245?gh_jid=7181245,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - German Speaking,asana,Munich,https://www.asana.com/jobs/apply/7259081?gh_jid=7259081,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - German Speaking,asana,Dublin,https://www.asana.com/jobs/apply/7181276?gh_jid=7181276,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - German Speaking,asana,Munich,https://www.asana.com/jobs/apply/7259076?gh_jid=7259076,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative - French Speaking,asana,Dublin,https://www.asana.com/jobs/apply/7251706?gh_jid=7251706,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Chicago,https://www.asana.com/jobs/apply/6806660?gh_jid=6806660,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Tokyo,https://www.asana.com/jobs/apply/7118702?gh_jid=7118702,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/5677738?gh_jid=5677738,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Sydney,https://www.asana.com/jobs/apply/7129460?gh_jid=7129460,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/7227221?gh_jid=7227221,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Dublin,https://www.asana.com/jobs/apply/7227199?gh_jid=7227199,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,asana,Chicago,https://www.asana.com/jobs/apply/7227231?gh_jid=7227231,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,block,"Salt Lake City, UT, United States of America",http://block.xyz/careers/jobs/4887141008?gh_jid=4887141008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,block,"Saint Louis, MO, United States of America",http://block.xyz/careers/jobs/4887137008?gh_jid=4887137008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,block,"Phoenix, AZ, United States of America",http://block.xyz/careers/jobs/4887144008?gh_jid=4887144008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,block,"San Francisco, CA, United States of America",http://block.xyz/careers/jobs/4884094008?gh_jid=4884094008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Representative,block,"Seattle, WA, United States of America",http://block.xyz/careers/jobs/4887140008?gh_jid=4887140008,greenhouse,
2025-09-25,"Sep 25, 2025",Business Development Associate,block,"Saint Louis, MO, United States of America",http://block.xyz/careers/jobs/4799549008?gh_jid=4799549008,greenhouse,
2025-09-25,"Sep 25, 2025",Brokerage Account Operations Specialist,block,"Chicago, IL, United States of America",http://block.xyz/careers/jobs/4747124008?gh_jid=4747124008,greenhouse,
2025-09-25,"Sep 25, 2025",Brokerage Account Operations Specialist,block,"Portland, OR, United States of America",http://block.xyz/careers/jobs/4747130008?gh_jid=4747130008,greenhouse,
2025-09-25,"Sep 25, 2025","Block GTM & Sales Strategy Lead, Square Sales & Partnerships",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4755463008?gh_jid=4755463008,greenhouse,
2025-09-25,"Sep 25, 2025","Block GTM & Sales Strategy Lead, Square Sales & Account Management",block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4763580008?gh_jid=4763580008,greenhouse,
2025-09-25,"Sep 25, 2025",Block GTM & Sales Insights Manager,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4573017008?gh_jid=4573017008,greenhouse,
2025-09-25,"Sep 25, 2025",BDR Manager,block,"London, United Kingdom",http://block.xyz/careers/jobs/4879940008?gh_jid=4879940008,greenhouse,
2025-09-25,"Sep 25, 2025",Australia GTM Strategy & Operations Lead,block,"Melbourne, Australia",http://block.xyz/careers/jobs/4679024008?gh_jid=4679024008,greenhouse,
2025-09-25,"Sep 25, 2025",ASIC Lead - Proto,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4777831008?gh_jid=4777831008,greenhouse,
2025-09-25,"Sep 25, 2025",ASIC Digital Design Verification Engineer,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4681330008?gh_jid=4681330008,greenhouse,
2025-09-25,"Sep 25, 2025",ASIC Digital Design Verification Engineer,block,"Toronto, Ontario, Canada",http://block.xyz/careers/jobs/4681332008?gh_jid=4681332008,greenhouse,
2025-09-25,"Sep 25, 2025",Appeals Policy and Strategy Manager,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4749613008?gh_jid=4749613008,greenhouse,
2025-09-25,"Sep 25, 2025","Account Manager, Roblox Prepaid",roblox,"San Mateo, CA, United States",https://careers.roblox.com/jobs/7269632?gh_jid=7269632,greenhouse,
2025-09-24,"Sep 24, 2025",Workplace Programs Lead,brex,"New York, New York, United States",https://www.brex.com/careers/8178247002?gh_jid=8178247002,greenhouse,
2025-09-24,"Sep 24, 2025",Virtual Currency Regulatory Counsel,block,"Bay Area, CA, United States of America",http://block.xyz/careers/jobs/4929129008?gh_jid=4929129008,greenhouse,
2025-09-24,"Sep 24, 2025",Technical Consultant,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8136183002?gh_jid=8136183002,greenhouse,
2025-09-24,"Sep 24, 2025",Technical Consultant,brex,"New York, New York, United States",https://www.brex.com/careers/8136706002?gh_jid=8136706002,greenhouse,
2025-09-24,"Sep 24, 2025",Technical Consultant,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8136710002?gh_jid=8136710002,greenhouse,
2025-09-24,"Sep 24, 2025",Technical Consultant,brex,"San Francisco, California, United States",https://www.brex.com/careers/8136713002?gh_jid=8136713002,greenhouse,
2025-09-24,"Sep 24, 2025",Technical Consultant,brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8136718002?gh_jid=8136718002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Customer Success Manager,brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8153305002?gh_jid=8153305002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Customer Success Manager,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8153278002?gh_jid=8153278002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Customer Success Manager,brex,"New York, New York, United States",https://www.brex.com/careers/8153275002?gh_jid=8153275002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Customer Success Manager,brex,"San Francisco, California, United States",https://www.brex.com/careers/8151431002?gh_jid=8151431002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Customer Success Manager,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8153300002?gh_jid=8153300002,greenhouse,
2025-09-24,"Sep 24, 2025",Strategic Account Manager,block,"Brisbane, Australia",http://block.xyz/careers/jobs/4929058008?gh_jid=4929058008,greenhouse,
2025-09-24,"Sep 24, 2025",Startups Marketing Lead,brex,"New York, New York, United States",https://www.brex.com/careers/8079278002?gh_jid=8079278002,greenhouse,
2025-09-24,"Sep 24, 2025",Startups Account Executive,brex,"New York, New York, United States",https://www.brex.com/careers/8057158002?gh_jid=8057158002,greenhouse,
2025-09-24,"Sep 24, 2025",Startups Account Executive,brex,"San Francisco, California, United States",https://www.brex.com/careers/8042570002?gh_jid=8042570002,greenhouse,
2025-09-24,"Sep 24, 2025","Staff Product Manager, Payables",brex,"New York, New York, United States",https://www.brex.com/careers/7987579002?gh_jid=7987579002,greenhouse,
2025-09-24,"Sep 24, 2025","Staff Product Manager, Payables",brex,"San Francisco, California, United States",https://www.brex.com/careers/8124977002?gh_jid=8124977002,greenhouse,
2025-09-24,"Sep 24, 2025",Staff Product Designer,brex,"New York, New York, United States",https://www.brex.com/careers/8124973002?gh_jid=8124973002,greenhouse,
2025-09-24,"Sep 24, 2025",Staff Product Designer,brex,"San Francisco, California, United States",https://www.brex.com/careers/7669111002?gh_jid=7669111002,greenhouse,
2025-09-24,"Sep 24, 2025",Staff Brand Producer,brex,"San Francisco, California, United States",https://www.brex.com/careers/8174051002?gh_jid=8174051002,greenhouse,
2025-09-24,"Sep 24, 2025",Staff Brand Designer,brex,"San Francisco, California, United States",https://www.brex.com/careers/7595422002?gh_jid=7595422002,greenhouse,
2025-09-24,"Sep 24, 2025","Software Engineer II, Frontend",brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8129347002?gh_jid=8129347002,greenhouse,
2025-09-24,"Sep 24, 2025","Software Engineer II, Banking Experience",brex,"San Francisco, California, United States",https://www.brex.com/careers/8106539002?gh_jid=8106539002,greenhouse,
2025-09-24,"Sep 24, 2025","Software Engineer II, Banking Experience",brex,"Seattle, Washington, United States",https://www.brex.com/careers/8106540002?gh_jid=8106540002,greenhouse,
2025-09-24,"Sep 24, 2025","Software Engineer II, Banking Experience",brex,"New York, New York, United States",https://www.brex.com/careers/8106473002?gh_jid=8106473002,greenhouse,
2025-09-24,"Sep 24, 2025","Software Engineer I, Frontend - Product Security",brex,"São Paulo, São Paulo, Brazil",https://www.brex.com/careers/8130490002?gh_jid=8130490002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, UI/UX Specialist",discord,San Francisco Bay Area or Remote (U.S.),https://job-boards.greenhouse.io/discord/jobs/8181501002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Product AI",brex,"Seattle, Washington, United States",https://www.brex.com/careers/8173985002?gh_jid=8173985002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Product AI",brex,"San Francisco, California, United States",https://www.brex.com/careers/8173610002?gh_jid=8173610002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Product AI",brex,"New York, New York, United States",https://www.brex.com/careers/8173980002?gh_jid=8173980002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Product",brex,"São Paulo, São Paulo, Brazil",https://www.brex.com/careers/7521386002?gh_jid=7521386002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Platform",brex,"New York, New York, United States",https://www.brex.com/careers/7923158002?gh_jid=7923158002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Platform",brex,"San Francisco, California, United States",https://www.brex.com/careers/7923150002?gh_jid=7923150002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Cloud Infrastructure",brex,"San Francisco, California, United States",https://www.brex.com/careers/8117602002?gh_jid=8117602002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Cloud Infrastructure",brex,"New York, New York, United States",https://www.brex.com/careers/8117604002?gh_jid=8117604002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Application Infrastructure",brex,"San Francisco, California, United States",https://www.brex.com/careers/7630372002?gh_jid=7630372002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Software Engineer, Application Infrastructure",brex,"Seattle, Washington, United States",https://www.brex.com/careers/7630373002?gh_jid=7630373002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior SEO Manager,brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8018802002?gh_jid=8018802002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior SEO Manager,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8018813002?gh_jid=8018813002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior SEO Manager,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8018794002?gh_jid=8018794002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior SEO Manager,brex,"New York, New York, United States",https://www.brex.com/careers/8018793002?gh_jid=8018793002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior SEO Manager,brex,"San Francisco, California, United States",https://www.brex.com/careers/8017231002?gh_jid=8017231002,greenhouse,
2025-09-24,"Sep 24, 2025","Senior Product Manager, Underwriting",brex,"New York, New York, United States; San Francisco, California, United States; Seattle, Washington, United States",https://www.brex.com/careers/7982502002?gh_jid=7982502002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Product Designer,brex,"San Francisco, California, United States",https://www.brex.com/careers/8099239002?gh_jid=8099239002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Product Designer,brex,"New York, New York, United States",https://www.brex.com/careers/7835368002?gh_jid=7835368002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Marketing Analyst,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8036037002?gh_jid=8036037002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Marketing Analyst,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8036147002?gh_jid=8036147002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Marketing Analyst,brex,"Vancouver, British Columbia, Canada",https://www.brex.com/careers/8036148002?gh_jid=8036148002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Marketing Analyst,brex,"New York, New York, United States",https://www.brex.com/careers/8036033002?gh_jid=8036033002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior Marketing Analyst,brex,"San Francisco, California, United States",https://www.brex.com/careers/8032541002?gh_jid=8032541002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior IT Systems Engineer,brex,"New York, New York, United States",https://www.brex.com/careers/8153175002?gh_jid=8153175002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior IT Systems Engineer,brex,"San Francisco, California, United States",https://www.brex.com/careers/8153146002?gh_jid=8153146002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior IT Systems Engineer,brex,"Seattle, Washington, United States",https://www.brex.com/careers/8153178002?gh_jid=8153178002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior GTM Recruiter,brex,"New York, New York, United States",https://www.brex.com/careers/8093385002?gh_jid=8093385002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior GTM Recruiter,brex,"San Francisco, California, United States",https://www.brex.com/careers/8073147002?gh_jid=8073147002,greenhouse,
2025-09-24,"Sep 24, 2025",Senior GTM Recruiter,brex,"Salt Lake City, Utah, United States",https://www.brex.com/careers/8075285002?gh_jid=8075285002,greenhouse,
